562,ECTu,Earl's Court,1/2,24788.03 ,649.63 ,5544.63 ,6579.35 ,5640.12 ,3903.81 ,2470.50 ,4.08 ,13.17 ,23.74 ,37.03 ,66.90 ,107.77 ,162.85 ,234.08 ,335.68 ,453.64 ,525.59 ,595.11 ,638.28 ,624.49 ,550.49 ,498.85 ,419.06 ,348.07 ,291.31 ,264.04 ,249.63 ,246.03 ,234.18 ,234.89 ,235.82 ,244.02 ,235.57 ,245.24 ,246.97 ,254.05 ,242.34 ,252.83 ,251.52 ,262.62 ,252.76 ,261.98 ,270.21 ,291.04 ,290.58 ,318.29 ,338.60 ,360.66 ,362.39 ,397.12 ,408.37 ,429.70 ,442.81 ,464.72 ,477.81 ,500.77 ,503.26 ,504.01 ,509.56 ,493.16 ,464.42 ,441.53 ,413.20 ,384.35 ,360.32 ,341.60 ,320.77 ,313.82 ,292.55 ,289.29 ,284.69 ,298.35 ,294.19 ,310.68 ,322.42 ,330.45 ,318.67 ,307.95 ,281.35 ,237.99 ,195.32 ,156.44 ,123.99 ,86.16 ,55.61 ,34.14 ,16.73 ,2.87 ,0.42 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
563,EACu,East Acton,2,4803.00 ,188.73 ,1278.89 ,887.53 ,1239.02 ,738.78 ,470.06 ,0.07 ,0.81 ,2.24 ,6.98 ,16.26 ,30.31 ,54.67 ,77.38 ,100.71 ,116.63 ,129.63 ,137.19 ,140.97 ,138.62 ,132.50 ,116.48 ,93.82 ,74.50 ,55.23 ,42.63 ,38.72 ,34.38 ,30.57 ,29.70 ,29.12 ,26.98 ,26.13 ,26.85 ,27.90 ,27.77 ,28.25 ,30.71 ,33.87 ,35.24 ,36.50 ,38.61 ,39.73 ,38.89 ,39.49 ,42.07 ,49.27 ,51.60 ,58.31 ,66.87 ,73.83 ,79.24 ,88.36 ,94.71 ,102.97 ,109.51 ,113.30 ,119.02 ,120.42 ,118.63 ,113.58 ,105.46 ,94.66 ,86.52 ,73.55 ,64.59 ,60.16 ,55.65 ,51.73 ,50.38 ,51.40 ,50.07 ,49.68 ,50.39 ,53.84 ,55.28 ,54.79 ,51.41 ,47.63 ,41.90 ,38.53 ,33.04 ,30.32 ,25.56 ,18.60 ,10.39 ,6.23 ,2.46 ,0.07 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
9470,ECRt,East Croydon Trams,4,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
565,EFYu,East Finchley,3,8595.18 ,42.46 ,1254.88 ,1615.88 ,2903.50 ,1747.58 ,1030.89 ,0.00 ,0.01 ,0.11 ,0.88 ,1.96 ,5.02 ,11.09 ,23.38 ,44.45 ,68.97 ,100.63 ,128.68 ,153.52 ,157.99 ,151.94 ,133.36 ,111.33 ,82.97 ,66.05 ,55.00 ,48.64 ,44.31 ,42.70 ,41.05 ,41.27 ,40.14 ,40.99 ,43.56 ,46.10 ,48.05 ,51.41 ,55.71 ,59.83 ,63.72 ,67.75 ,71.16 ,75.21 ,80.28 ,87.40 ,95.11 ,104.52 ,113.76 ,124.16 ,129.04 ,147.59 ,165.38 ,185.96 ,216.46 ,247.36 ,263.66 ,280.32 ,291.29 ,291.89 ,287.40 ,274.84 ,251.36 ,232.67 ,208.01 ,184.02 ,163.98 ,149.25 ,132.50 ,117.77 ,110.11 ,108.30 ,110.52 ,112.14 ,118.30 ,123.95 ,127.72 ,124.32 ,117.90 ,110.73 ,96.69 ,81.70 ,73.30 ,61.93 ,44.12 ,32.81 ,21.20 ,9.71 ,3.57 ,1.23 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
566,EHMu,East Ham,3/4,16154.77 ,237.19 ,1743.66 ,3260.27 ,6112.91 ,3198.65 ,1602.10 ,2.38 ,8.97 ,13.42 ,23.09 ,29.83 ,42.51 ,51.25 ,65.74 ,83.25 ,111.37 ,135.22 ,165.82 ,190.08 ,202.84 ,196.81 ,182.16 ,153.63 ,127.64 ,104.45 ,90.40 ,82.30 ,83.09 ,81.37 ,81.01 ,86.76 ,92.29 ,94.33 ,99.51 ,108.96 ,111.29 ,114.27 ,118.71 ,126.12 ,128.20 ,131.83 ,135.46 ,148.08 ,155.56 ,167.79 ,179.71 ,203.68 ,219.86 ,245.44 ,264.67 ,302.66 ,332.85 ,371.60 ,413.04 ,469.72 ,534.64 ,588.96 ,630.46 ,667.28 ,649.31 ,604.63 ,547.76 ,477.59 ,389.72 ,343.05 ,294.39 ,260.02 ,239.79 ,230.47 ,215.52 ,204.51 ,190.78 ,183.81 ,168.98 ,166.07 ,157.39 ,159.56 ,150.28 ,145.80 ,146.17 ,137.16 ,121.53 ,112.87 ,102.44 ,75.59 ,57.11 ,39.35 ,20.93 ,8.48 ,1.37 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
883,EAId,East India,2/3,6667.05 ,210.13 ,1609.55 ,2154.63 ,1522.76 ,743.98 ,426.00 ,3.59 ,8.63 ,14.79 ,21.51 ,29.07 ,36.28 ,44.09 ,52.17 ,59.60 ,74.01 ,83.31 ,98.55 ,112.66 ,137.11 ,147.63 ,158.36 ,166.86 ,188.25 ,190.16 ,193.05 ,187.44 ,176.36 ,145.22 ,121.67 ,102.64 ,91.07 ,77.87 ,71.21 ,67.33 ,64.35 ,64.29 ,64.72 ,67.73 ,69.75 ,70.75 ,70.57 ,72.77 ,71.42 ,71.91 ,72.50 ,78.94 ,85.84 ,89.81 ,98.47 ,105.67 ,107.85 ,104.74 ,115.87 ,126.88 ,140.54 ,147.72 ,158.13 ,155.61 ,138.07 ,117.71 ,103.96 ,88.31 ,74.39 ,68.88 ,64.45 ,61.06 ,58.14 ,57.04 ,55.85 ,56.06 ,54.34 ,53.94 ,51.53 ,52.04 ,49.46 ,49.42 ,49.42 ,49.41 ,43.76 ,38.95 ,31.73 ,24.62 ,16.32 ,10.44 ,6.48 ,3.50 ,0.45 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
567,EPYu,East Putney,2/3,8766.14 ,58.06 ,1565.92 ,1599.46 ,2654.08 ,1851.81 ,1036.82 ,0.12 ,0.27 ,0.38 ,1.68 ,3.06 ,7.13 ,13.88 ,31.54 ,51.91 ,82.97 ,117.38 ,150.67 ,169.45 ,190.11 ,190.07 ,171.24 ,148.61 ,126.43 ,94.95 ,72.12 ,61.28 ,52.63 ,46.54 ,44.26 ,43.46 ,44.48 ,44.26 ,45.63 ,46.83 ,50.29 ,52.05 ,56.45 ,59.41 ,64.69 ,64.91 ,67.90 ,69.77 ,75.27 ,77.48 ,85.33 ,91.38 ,106.71 ,114.08 ,134.39 ,150.68 ,166.75 ,167.37 ,186.19 ,195.20 ,214.33 ,235.50 ,252.78 ,268.00 ,278.90 ,274.36 ,264.00 ,259.94 ,227.25 ,193.73 ,167.91 ,147.58 ,129.47 ,124.23 ,124.08 ,120.78 ,118.74 ,115.90 ,122.21 ,121.24 ,125.45 ,121.72 ,121.92 ,109.83 ,105.70 ,86.31 ,71.73 ,57.34 ,45.91 ,28.08 ,21.16 ,14.26 ,5.26 ,0.90 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
564,ETEu,Eastcote,5,3518.08 ,40.64 ,318.35 ,772.40 ,1308.58 ,730.53 ,347.58 ,0.05 ,0.70 ,2.35 ,3.46 ,5.25 ,7.67 ,9.79 ,11.37 ,15.60 ,21.31 ,27.85 ,32.99 ,37.17 ,38.86 ,35.46 ,30.23 ,26.02 ,20.45 ,17.45 ,14.96 ,15.12 ,13.88 ,15.55 ,15.73 ,18.81 ,18.90 ,20.69 ,23.59 ,25.45 ,25.60 ,26.90 ,30.99 ,32.21 ,31.54 ,32.06 ,36.50 ,37.84 ,37.97 ,40.23 ,48.97 ,49.98 ,52.27 ,56.18 ,65.43 ,69.92 ,72.43 ,83.42 ,86.13 ,102.95 ,108.80 ,125.70 ,132.27 ,142.21 ,132.50 ,130.29 ,121.96 ,106.33 ,98.28 ,85.99 ,76.89 ,62.90 ,56.07 ,47.60 ,45.08 ,39.47 ,37.62 ,35.79 ,38.50 ,37.66 ,36.82 ,38.38 ,39.97 ,36.39 ,32.87 ,29.49 ,26.00 ,20.98 ,16.49 ,12.73 ,9.51 ,5.43 ,3.62 ,1.17 ,0.08 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
568,EDGu,Edgware,5,6753.60 ,91.83 ,809.70 ,1621.83 ,2390.49 ,1212.84 ,626.91 ,0.85 ,1.59 ,2.64 ,5.58 ,9.13 ,14.28 ,23.61 ,34.15 ,44.90 ,62.13 ,77.94 ,88.07 ,89.89 ,93.15 ,82.62 ,71.11 ,58.46 ,54.67 ,44.48 ,42.28 ,40.05 ,42.08 ,39.99 ,41.57 ,43.72 ,45.74 ,45.95 ,48.83 ,52.66 ,54.27 ,56.78 ,60.09 ,64.65 ,67.46 ,70.12 ,73.10 ,77.88 ,80.83 ,83.98 ,88.30 ,96.95 ,106.77 ,116.69 ,123.37 ,143.73 ,150.47 ,163.26 ,175.04 ,195.42 ,207.03 ,226.98 ,233.37 ,237.84 ,235.46 ,221.35 ,200.55 ,179.66 ,157.29 ,135.66 ,115.32 ,101.64 ,90.04 ,82.92 ,75.32 ,73.47 ,70.53 ,67.25 ,63.74 ,67.22 ,64.93 ,65.82 ,66.40 ,64.41 ,59.31 ,54.13 ,46.34 ,40.39 ,36.01 ,25.23 ,17.98 ,11.63 ,5.89 ,1.21 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
774,ERBu,Edgware Road (Bak),1,6389.25 ,135.11 ,1882.14 ,1981.62 ,1240.27 ,675.96 ,474.15 ,0.00 ,0.32 ,2.28 ,6.33 ,13.52 ,24.63 ,36.83 ,51.21 ,69.47 ,88.74 ,109.30 ,149.35 ,179.21 ,213.66 ,219.21 ,220.80 ,192.87 ,175.59 ,138.10 ,125.85 ,109.70 ,102.33 ,87.86 ,82.51 ,77.51 ,76.16 ,72.69 ,71.96 ,71.33 ,70.59 ,70.43 ,74.01 ,77.87 ,81.46 ,82.72 ,82.26 ,81.59 ,82.41 ,82.92 ,84.67 ,88.25 ,92.25 ,89.07 ,89.06 ,92.64 ,92.40 ,95.56 ,100.70 ,105.74 ,109.94 ,116.30 ,113.53 ,112.60 ,110.13 ,101.82 ,88.90 ,77.80 ,70.74 ,60.72 ,54.11 ,51.84 ,51.12 ,48.32 ,48.34 ,50.68 ,52.63 ,54.01 ,55.64 ,61.35 ,62.37 ,62.18 ,60.55 ,57.56 ,47.05 ,38.52 ,30.22 ,23.05 ,14.83 ,9.67 ,4.95 ,1.85 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
569,ERDu,Edgware Road (DIS),1,8920.27 ,205.79 ,2419.67 ,2853.51 ,2022.89 ,962.54 ,455.88 ,2.33 ,5.74 ,9.86 ,16.20 ,24.72 ,34.01 ,45.92 ,67.01 ,87.90 ,121.84 ,143.93 ,187.61 ,223.60 ,266.87 ,271.22 ,282.41 ,258.08 ,230.40 ,183.79 ,162.03 ,140.60 ,128.52 ,113.83 ,110.20 ,105.99 ,105.99 ,102.97 ,106.86 ,108.23 ,110.79 ,110.06 ,116.20 ,117.47 ,120.17 ,117.34 ,120.19 ,119.80 ,121.93 ,120.19 ,124.94 ,125.88 ,129.32 ,132.15 ,143.89 ,151.91 ,157.43 ,160.84 ,164.10 ,169.08 ,174.13 ,181.36 ,182.82 ,183.62 ,182.01 ,168.10 ,147.50 ,134.80 ,116.28 ,93.76 ,82.08 ,76.05 ,67.99 ,66.94 ,64.99 ,65.06 ,65.79 ,64.81 ,63.99 ,62.93 ,61.18 ,58.29 ,54.55 ,49.31 ,42.37 ,35.54 ,28.02 ,22.21 ,16.82 ,11.42 ,6.89 ,4.36 ,2.01 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
6941,EDRr,Edmonton Green,4,5785.23 ,50.38 ,856.86 ,1151.42 ,2390.10 ,1004.00 ,332.47 ,0.14 ,0.15 ,1.72 ,3.74 ,5.91 ,8.79 ,13.24 ,16.69 ,25.50 ,35.74 ,52.75 ,76.68 ,99.83 ,102.75 ,109.12 ,101.36 ,84.07 ,64.68 ,58.04 ,46.33 ,40.67 ,35.30 ,31.00 ,29.89 ,28.66 ,28.96 ,30.36 ,32.70 ,33.37 ,35.66 ,36.10 ,37.23 ,41.36 ,44.76 ,45.33 ,47.75 ,51.85 ,52.96 ,57.05 ,65.06 ,74.05 ,81.51 ,90.31 ,99.54 ,106.22 ,136.36 ,132.01 ,181.37 ,178.72 ,243.20 ,216.31 ,280.25 ,230.76 ,273.21 ,204.75 ,206.94 ,145.02 ,147.36 ,99.36 ,93.85 ,82.39 ,76.01 ,66.46 ,63.51 ,59.78 ,59.21 ,58.47 ,52.59 ,49.58 ,47.30 ,42.13 ,37.30 ,34.95 ,30.60 ,27.20 ,23.16 ,17.61 ,12.34 ,7.47 ,2.83 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
570,ELEu,Elephant & Castle LU,1/2,20961.49 ,358.89 ,3813.35 ,6163.90 ,5234.71 ,3209.76 ,2180.88 ,0.77 ,2.91 ,7.41 ,15.67 ,28.99 ,57.43 ,96.34 ,149.37 ,216.20 ,270.23 ,302.01 ,323.82 ,342.81 ,336.49 ,329.82 ,330.42 ,341.24 ,342.14 ,338.20 ,339.95 ,339.27 ,327.89 ,298.82 ,280.47 ,263.41 ,247.24 ,220.81 ,210.72 ,209.40 ,211.33 ,214.65 ,224.55 ,236.16 ,250.37 ,258.47 ,263.38 ,268.34 ,267.99 ,254.96 ,249.89 ,252.14 ,259.26 ,265.43 ,288.93 ,311.89 ,330.12 ,354.70 ,384.84 ,422.86 ,457.12 ,501.38 ,519.40 ,535.44 ,510.18 ,484.73 ,422.05 ,383.15 ,334.34 ,301.98 ,266.08 ,258.41 ,241.16 ,232.80 ,231.60 ,235.21 ,235.85 ,240.51 ,248.67 ,257.65 ,260.07 ,258.04 ,253.84 ,238.14 ,211.85 ,187.82 ,163.01 ,134.38 ,97.22 ,65.47 ,37.26 ,16.12 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
571,EPKu,Elm Park,6,4097.76 ,40.01 ,312.88 ,712.99 ,1754.03 ,901.73 ,376.13 ,0.02 ,0.83 ,2.22 ,2.22 ,4.86 ,6.25 ,9.96 ,13.65 ,19.77 ,25.35 ,31.50 ,33.25 ,33.31 ,33.37 ,29.04 ,26.56 ,23.42 ,21.87 ,18.30 ,17.15 ,15.81 ,15.98 ,15.12 ,15.66 ,15.90 ,15.06 ,15.16 ,16.12 ,17.62 ,19.07 ,21.03 ,22.52 ,24.64 ,26.24 ,27.19 ,29.21 ,32.45 ,35.04 ,37.12 ,42.82 ,50.43 ,58.52 ,67.01 ,77.25 ,95.82 ,107.66 ,120.48 ,131.60 ,147.94 ,154.80 ,157.87 ,166.76 ,169.94 ,175.11 ,165.50 ,160.54 ,144.29 ,130.53 ,105.32 ,90.11 ,76.21 ,65.39 ,57.21 ,51.01 ,48.10 ,46.21 ,44.14 ,43.21 ,39.17 ,41.40 ,37.80 ,36.91 ,32.09 ,34.11 ,29.85 ,27.60 ,23.72 ,23.33 ,17.67 ,12.60 ,9.78 ,5.77 ,2.66 ,1.67 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
9471,ELMt,Elmers End,4,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
898,ELRd,Elverson Road,2/3,1897.86 ,27.73 ,423.56 ,360.35 ,537.49 ,342.14 ,206.59 ,0.00 ,0.20 ,0.22 ,0.65 ,1.51 ,3.98 ,6.93 ,14.23 ,27.54 ,42.98 ,52.11 ,54.12 ,57.78 ,50.06 ,39.05 ,30.32 ,27.87 ,18.27 ,13.64 ,9.83 ,7.86 ,7.19 ,6.95 ,8.00 ,8.04 ,9.64 ,8.91 ,10.99 ,10.56 ,12.29 ,12.30 ,14.88 ,13.37 ,14.58 ,13.27 ,14.49 ,13.77 ,18.29 ,17.39 ,21.46 ,23.11 ,28.89 ,29.97 ,34.16 ,36.98 ,39.93 ,41.24 ,40.88 ,44.18 ,45.77 ,49.02 ,47.62 ,50.69 ,50.71 ,48.23 ,42.25 ,41.47 ,38.32 ,33.02 ,31.38 ,29.15 ,27.08 ,23.64 ,24.63 ,21.36 ,23.48 ,23.15 ,25.43 ,22.97 ,25.89 ,24.25 ,24.10 ,21.58 ,21.78 ,16.77 ,15.22 ,10.70 ,8.94 ,5.71 ,4.77 ,2.46 ,1.45 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
542,EMBu,Embankment,1,25338.11 ,674.58 ,6811.75 ,7943.43 ,6949.77 ,2261.49 ,697.09 ,1.67 ,8.67 ,18.20 ,37.81 ,72.96 ,120.79 ,169.82 ,244.66 ,324.07 ,382.13 ,443.66 ,517.79 ,604.85 ,669.23 ,726.75 ,740.85 ,724.31 ,650.60 ,559.33 ,468.17 ,408.41 ,358.57 ,317.00 ,303.51 ,307.94 ,309.91 ,313.31 ,327.49 ,337.34 ,344.25 ,342.32 ,343.41 ,336.30 ,329.15 ,315.26 ,308.92 ,304.53 ,306.42 ,305.04 ,316.52 ,331.59 ,342.88 ,347.51 ,385.86 ,415.30 ,445.58 ,476.69 ,532.63 ,566.85 ,614.08 ,654.83 ,688.40 ,699.51 ,680.68 ,623.72 ,551.50 ,461.62 ,362.52 ,277.78 ,218.59 ,169.89 ,142.40 ,123.17 ,115.13 ,104.29 ,97.45 ,92.85 ,95.81 ,96.49 ,99.35 ,99.35 ,93.54 ,84.90 ,69.30 ,52.53 ,38.76 ,28.85 ,16.09 ,10.07 ,5.71 ,2.16 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
7473,EMPr,Emerson Park,6,596.10 ,4.53 ,82.23 ,124.60 ,275.42 ,106.37 ,2.96 ,0.00 ,0.00 ,0.00 ,0.12 ,0.12 ,0.70 ,0.70 ,2.90 ,2.79 ,6.50 ,5.92 ,11.20 ,8.99 ,11.43 ,7.71 ,9.92 ,4.64 ,5.71 ,3.27 ,4.15 ,1.94 ,2.90 ,1.83 ,2.64 ,1.77 ,2.97 ,2.01 ,3.08 ,2.27 ,4.15 ,2.94 ,4.62 ,3.55 ,6.33 ,4.45 ,7.00 ,5.33 ,8.32 ,5.54 ,8.00 ,5.45 ,11.90 ,8.91 ,16.71 ,14.24 ,22.58 ,16.14 ,24.71 ,16.91 ,27.84 ,19.50 ,30.82 ,22.26 ,31.28 ,20.35 ,28.79 ,17.46 ,21.02 ,11.99 ,13.58 ,5.14 ,7.67 ,4.11 ,6.47 ,4.88 ,6.37 ,3.84 ,3.84 ,1.48 ,1.48 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
6959,ENFr,Enfield Town,5,3552.45 ,15.84 ,726.64 ,734.58 ,1196.02 ,629.21 ,250.15 ,0.00 ,0.00 ,0.00 ,0.00 ,0.35 ,2.45 ,2.45 ,10.59 ,10.59 ,27.81 ,25.71 ,58.09 ,82.16 ,82.16 ,89.37 ,102.65 ,85.94 ,53.72 ,66.60 ,41.83 ,38.86 ,23.19 ,32.63 ,19.76 ,28.97 ,18.66 ,28.72 ,19.27 ,29.12 ,19.91 ,30.95 ,20.89 ,32.30 ,22.44 ,36.52 ,25.49 ,40.29 ,28.88 ,44.00 ,29.92 ,46.62 ,31.82 ,50.25 ,35.13 ,49.77 ,49.67 ,66.88 ,73.10 ,97.37 ,105.54 ,116.55 ,127.34 ,131.95 ,133.42 ,136.02 ,108.41 ,107.05 ,88.58 ,74.05 ,48.64 ,67.34 ,40.70 ,41.92 ,30.72 ,42.73 ,24.04 ,37.73 ,25.71 ,37.27 ,25.25 ,34.91 ,21.22 ,29.32 ,17.76 ,24.58 ,14.91 ,18.19 ,10.09 ,10.09 ,3.28 ,3.28 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
572,EPPu,Epping,6,5270.16 ,74.45 ,560.05 ,905.71 ,1928.69 ,1165.24 ,636.02 ,0.42 ,0.96 ,1.53 ,1.92 ,5.12 ,11.99 ,18.88 ,33.65 ,45.53 ,57.40 ,64.29 ,63.86 ,62.83 ,55.39 ,48.88 ,41.89 ,38.58 ,30.05 ,28.40 ,22.95 ,21.08 ,21.55 ,20.70 ,21.34 ,22.81 ,22.52 ,26.80 ,26.94 ,28.24 ,29.39 ,33.66 ,31.51 ,32.88 ,34.78 ,39.99 ,37.58 ,39.48 ,40.71 ,50.04 ,50.55 ,56.92 ,66.86 ,70.91 ,78.45 ,82.63 ,104.05 ,121.37 ,129.01 ,141.41 ,188.54 ,186.17 ,190.08 ,202.93 ,215.30 ,183.80 ,183.40 ,170.72 ,168.25 ,135.95 ,120.91 ,104.53 ,89.79 ,76.04 ,69.69 ,63.24 ,58.07 ,55.64 ,52.40 ,50.28 ,49.15 ,56.67 ,59.92 ,61.11 ,61.68 ,67.69 ,54.62 ,49.10 ,39.09 ,33.15 ,20.71 ,16.27 ,9.02 ,5.10 ,2.46 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
574,EUSu,Euston LU,1,49475.39 ,1619.55 ,9496.77 ,14184.44 ,14543.07 ,6699.73 ,2931.82 ,2.29 ,15.17 ,42.85 ,92.99 ,184.53 ,308.91 ,425.14 ,547.66 ,653.30 ,732.59 ,777.59 ,855.21 ,926.00 ,965.30 ,940.93 ,897.62 ,815.13 ,721.48 ,628.45 ,583.18 ,564.78 ,553.39 ,525.76 ,517.89 ,523.31 ,519.66 ,498.66 ,504.71 ,522.31 ,527.49 ,530.65 ,551.93 ,559.90 ,570.38 ,574.42 ,585.04 ,603.80 ,621.56 ,618.18 ,640.86 ,685.36 ,727.67 ,784.07 ,872.65 ,971.26 ,1050.34 ,1110.20 ,1204.94 ,1304.20 ,1378.73 ,1416.69 ,1441.63 ,1381.79 ,1256.27 ,1077.03 ,949.99 ,811.78 ,704.84 ,616.20 ,589.95 ,541.54 ,519.06 ,494.36 ,504.93 ,504.14 ,478.73 ,472.44 ,461.76 ,444.17 ,420.80 ,401.81 ,369.29 ,334.88 ,279.42 ,216.50 ,177.55 ,124.58 ,78.50 ,48.44 ,29.35 ,6.51 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
